source	target_relative_to_media_root	public_url	size_bytes	sha256
apps/web/public/vendor/valve/video/heroes-favorite/tidehunter.webm	dota/heroes-favorite/tidehunter.webm	https://prereborn.ru/media/dota/heroes-favorite/tidehunter.webm	145983	207bd0e32e1ba73ed7cf6f5ef6af161dce3fd5a6ffe30376e1b1ee3ad42174a6
apps/web/public/vendor/valve/video/heroes-favorite/tinker.webm	dota/heroes-favorite/tinker.webm	https://prereborn.ru/media/dota/heroes-favorite/tinker.webm	263813	a57b9e25f2580c674f7fa1fb5ad4d3469a07349f8db8588be68187a011fc6154
apps/web/public/vendor/valve/video/heroes-favorite/tiny.webm	dota/heroes-favorite/tiny.webm	https://prereborn.ru/media/dota/heroes-favorite/tiny.webm	134163	10e9ffd5cb695caf1d7b79b696a432b876930a52fe8158ef5f50366ab7b25ac5
apps/web/public/vendor/valve/video/heroes-favorite/treant.webm	dota/heroes-favorite/treant.webm	https://prereborn.ru/media/dota/heroes-favorite/treant.webm	492679	61e53e4aa1f1968ebafdd2a77c51a2085cac8aee32d3dc3fbd1d0162955696b9
apps/web/public/vendor/valve/video/heroes-favorite/troll_warlord.webm	dota/heroes-favorite/troll_warlord.webm	https://prereborn.ru/media/dota/heroes-favorite/troll_warlord.webm	93843	779af9722d6262ec3dea3b061698145be2420f6ae81e3b3f9f86360fbee9fce2
apps/web/public/vendor/valve/video/heroes-favorite/tusk.webm	dota/heroes-favorite/tusk.webm	https://prereborn.ru/media/dota/heroes-favorite/tusk.webm	336607	1f2de6adc4c44289dba4bf0b49c9ec4dc768b3e094574dcb7e93565b7306c62f
apps/web/public/vendor/valve/video/heroes-favorite/undying.webm	dota/heroes-favorite/undying.webm	https://prereborn.ru/media/dota/heroes-favorite/undying.webm	111303	1eb73c00410d6f014d69e050880f396849fec84c44d38fb35dff361b72724a19
apps/web/public/vendor/valve/video/heroes-favorite/ursa.webm	dota/heroes-favorite/ursa.webm	https://prereborn.ru/media/dota/heroes-favorite/ursa.webm	177710	1d5b9a7c69aebee950de910c6c83882709ef781a5a7037b5664494fbc772e9fb
apps/web/public/vendor/valve/video/heroes-favorite/vengefulspirit.webm	dota/heroes-favorite/vengefulspirit.webm	https://prereborn.ru/media/dota/heroes-favorite/vengefulspirit.webm	376812	233dd19a0fa7e4178fd81606bf38f99e026e6abf142ef96449e71eba397e456c
apps/web/public/vendor/valve/video/heroes-favorite/venomancer.webm	dota/heroes-favorite/venomancer.webm	https://prereborn.ru/media/dota/heroes-favorite/venomancer.webm	330982	b50d2e3f76a72c4fab1b74cd597fab7404c644697fef5d5460deb91d6ebf5976
apps/web/public/vendor/valve/video/heroes-favorite/viper.webm	dota/heroes-favorite/viper.webm	https://prereborn.ru/media/dota/heroes-favorite/viper.webm	180042	0a1b7068bc9775d8843ac130536338db71c3e41a6beb6e53b182b0cad441e618
apps/web/public/vendor/valve/video/heroes-favorite/visage.webm	dota/heroes-favorite/visage.webm	https://prereborn.ru/media/dota/heroes-favorite/visage.webm	520307	923a7a5d3a56a740f3dfdfa05ef10abbf2be22a790d6955b51565245372f1179
apps/web/public/vendor/valve/video/heroes-favorite/void_spirit.webm	dota/heroes-favorite/void_spirit.webm	https://prereborn.ru/media/dota/heroes-favorite/void_spirit.webm	112448	7fb126ffd1b652ac9526f4681c999d37caefbb2b44e0e761bb01f066a60c7ac9
apps/web/public/vendor/valve/video/heroes-favorite/warlock.webm	dota/heroes-favorite/warlock.webm	https://prereborn.ru/media/dota/heroes-favorite/warlock.webm	510083	aff32ca8b561ed096102e995105bfe3ecba5155c6fcb67c778d9622569bc89ff
apps/web/public/vendor/valve/video/heroes-favorite/weaver.webm	dota/heroes-favorite/weaver.webm	https://prereborn.ru/media/dota/heroes-favorite/weaver.webm	203423	5c69b97f63d9a58191ac2ac9e1a346d0ae2068e0a232be67e0f2bc7d3645d909
apps/web/public/vendor/valve/video/heroes-favorite/windrunner.webm	dota/heroes-favorite/windrunner.webm	https://prereborn.ru/media/dota/heroes-favorite/windrunner.webm	681222	4f04609323192134760bfcc29e9521855e118a882b3c719261ad92e5b2a43564
apps/web/public/vendor/valve/video/heroes-favorite/winter_wyvern.webm	dota/heroes-favorite/winter_wyvern.webm	https://prereborn.ru/media/dota/heroes-favorite/winter_wyvern.webm	456987	156a04dbe8ba77f837edae6db0486c8b6d0d311093b766842e0f9a51e9e623a7
apps/web/public/vendor/valve/video/heroes-favorite/wisp.webm	dota/heroes-favorite/wisp.webm	https://prereborn.ru/media/dota/heroes-favorite/wisp.webm	157649	bf9db20bf09378e84cb8255ed5d1c614cca9b6b1d2d13cf3fb23ee78b91d84e0
apps/web/public/vendor/valve/video/heroes-favorite/witch_doctor.webm	dota/heroes-favorite/witch_doctor.webm	https://prereborn.ru/media/dota/heroes-favorite/witch_doctor.webm	126397	7699ebe8e0618075c2049920ec43f834795c730a289f64e4e349541816a196e1
apps/web/public/vendor/valve/video/heroes-favorite/zuus.webm	dota/heroes-favorite/zuus.webm	https://prereborn.ru/media/dota/heroes-favorite/zuus.webm	220333	2c283ace679128affdc4a0d9624d1a608801788654153d6059ae4cc2d0404808
apps/web/public/vendor/valve/video/heroes-featured/abaddon.webm	dota/heroes-featured/abaddon.webm	https://prereborn.ru/media/dota/heroes-featured/abaddon.webm	1997433	ec9471e38541b12a61b8505a7bb59a49a40df8ab1a4f8d17adaf038bd42809a6
apps/web/public/vendor/valve/video/heroes-featured/abyssal_underlord.webm	dota/heroes-featured/abyssal_underlord.webm	https://prereborn.ru/media/dota/heroes-featured/abyssal_underlord.webm	708701	6c667ed835820e38dccb763f59aa937488cf3369523484d51d64303887926129
apps/web/public/vendor/valve/video/heroes-featured/alchemist.webm	dota/heroes-featured/alchemist.webm	https://prereborn.ru/media/dota/heroes-featured/alchemist.webm	576728	75adb2f76cdfd23aa55b379c5e438954317d3e1d99b8a304e3dcfb7f38306d30
apps/web/public/vendor/valve/video/heroes-featured/ancient_apparition.webm	dota/heroes-featured/ancient_apparition.webm	https://prereborn.ru/media/dota/heroes-featured/ancient_apparition.webm	1259933	7b167e7bbb26e8da1b0ffdaec6533d5722c4481feb92fc02708e8e1592189b95
apps/web/public/vendor/valve/video/heroes-featured/antimage.webm	dota/heroes-featured/antimage.webm	https://prereborn.ru/media/dota/heroes-featured/antimage.webm	561578	59be6494f18697ced5f25cbee0b7f73d90ce1af617654fa1e9fc498302be9a6e
apps/web/public/vendor/valve/video/heroes-featured/arc_warden.webm	dota/heroes-featured/arc_warden.webm	https://prereborn.ru/media/dota/heroes-featured/arc_warden.webm	1701441	b059ced32f42285fecb9eef73f5b0c924f9b02ef2f77d3e476115be5ca6b74d3
apps/web/public/vendor/valve/video/heroes-featured/axe.webm	dota/heroes-featured/axe.webm	https://prereborn.ru/media/dota/heroes-featured/axe.webm	394885	e95ee54bd1801f9ae7a441cba088c653f9e069ec2bd4c56d11397e7e8113a267
apps/web/public/vendor/valve/video/heroes-featured/bane.webm	dota/heroes-featured/bane.webm	https://prereborn.ru/media/dota/heroes-featured/bane.webm	930746	a20fa0edf82fa5769a64afec0c7c70b07c24736ced82ea331fa7683dc343e72a
apps/web/public/vendor/valve/video/heroes-featured/batrider.webm	dota/heroes-featured/batrider.webm	https://prereborn.ru/media/dota/heroes-featured/batrider.webm	2506574	68640833c65d473c801e4652cc57c7fb2e68dfcec3a547c326fa9093e944c195
apps/web/public/vendor/valve/video/heroes-featured/beastmaster.webm	dota/heroes-featured/beastmaster.webm	https://prereborn.ru/media/dota/heroes-featured/beastmaster.webm	1249956	566215c722d89533928fe2feb5b51d8c4cc803f1dc9ba1dfb918c0e250e11e94
apps/web/public/vendor/valve/video/heroes-featured/bloodseeker.webm	dota/heroes-featured/bloodseeker.webm	https://prereborn.ru/media/dota/heroes-featured/bloodseeker.webm	575592	7c6fcea57be0f227311efb99c0975a00cd87112b86fcab29b3ba226e3668d8f0
apps/web/public/vendor/valve/video/heroes-featured/bounty_hunter.webm	dota/heroes-featured/bounty_hunter.webm	https://prereborn.ru/media/dota/heroes-featured/bounty_hunter.webm	625606	37fd811f99a27be74477e34b06d45aaf227bb5cf2ab337cefe2d3dac30454879
apps/web/public/vendor/valve/video/heroes-featured/brewmaster.webm	dota/heroes-featured/brewmaster.webm	https://prereborn.ru/media/dota/heroes-featured/brewmaster.webm	1012696	57b541b515545f2c8db2623abf1fe8ec7d179012a8a8abe3fb040806ea3dc32e
apps/web/public/vendor/valve/video/heroes-featured/bristleback.webm	dota/heroes-featured/bristleback.webm	https://prereborn.ru/media/dota/heroes-featured/bristleback.webm	814741	f45529ba232caa727549332fb3936c0da0bb1b9c3a3ded21ad81b56af0910272
apps/web/public/vendor/valve/video/heroes-featured/broodmother.webm	dota/heroes-featured/broodmother.webm	https://prereborn.ru/media/dota/heroes-featured/broodmother.webm	2075988	6729ac319e0ec22577959106019ba80edf3bf7c5d7bf7794232c8ff656755dd2
apps/web/public/vendor/valve/video/heroes-featured/centaur.webm	dota/heroes-featured/centaur.webm	https://prereborn.ru/media/dota/heroes-featured/centaur.webm	863075	d832cd1d56fa3634cb85e21d235c0e480be56b1e81a49d25f8cf183d0153dacf
apps/web/public/vendor/valve/video/heroes-featured/chaos_knight.webm	dota/heroes-featured/chaos_knight.webm	https://prereborn.ru/media/dota/heroes-featured/chaos_knight.webm	623434	4612d8b9a807eb7d49bcddf3132f10f0a084cb6e7b39cbd22181f674fd9a3ee0
apps/web/public/vendor/valve/video/heroes-featured/chen.webm	dota/heroes-featured/chen.webm	https://prereborn.ru/media/dota/heroes-featured/chen.webm	354275	8a211782bc30ffa42a7fb289b770f32c260ec9091c5f931a646cf4f587876d42
apps/web/public/vendor/valve/video/heroes-featured/clinkz.webm	dota/heroes-featured/clinkz.webm	https://prereborn.ru/media/dota/heroes-featured/clinkz.webm	977194	a033af2035eb71c2bbe56d312f8433b382a6754ca29d6317d7836d625fa28ee0
apps/web/public/vendor/valve/video/heroes-featured/crystal_maiden.webm	dota/heroes-featured/crystal_maiden.webm	https://prereborn.ru/media/dota/heroes-featured/crystal_maiden.webm	1595460	aefb19e56d8c598049c7ed45229ce01743b8f18d857a011a4bb8fae7922ca717
apps/web/public/vendor/valve/video/heroes-featured/dark_seer.webm	dota/heroes-featured/dark_seer.webm	https://prereborn.ru/media/dota/heroes-featured/dark_seer.webm	1928202	631a7bb9a73df8e0e76420d7dc9a6cb3b8f74bb9d828de9abf12368d231f4111
apps/web/public/vendor/valve/video/heroes-featured/dark_willow.webm	dota/heroes-featured/dark_willow.webm	https://prereborn.ru/media/dota/heroes-featured/dark_willow.webm	931606	bde67132c125776264037d5f2e82e859fb79d65abe4b435d8711774011b1ac4e
apps/web/public/vendor/valve/video/heroes-featured/dawnbreaker.webm	dota/heroes-featured/dawnbreaker.webm	https://prereborn.ru/media/dota/heroes-featured/dawnbreaker.webm	1265252	134e67bbffdfcf0d944e074152a108c52c2dea31c38992a0edfbf1978ce212de
apps/web/public/vendor/valve/video/heroes-featured/dazzle.webm	dota/heroes-featured/dazzle.webm	https://prereborn.ru/media/dota/heroes-featured/dazzle.webm	743558	ee9367948743f0d199d126d30ff33d2b01ee45924fd0a9d4f4af5070863e4cc9
apps/web/public/vendor/valve/video/heroes-featured/death_prophet.webm	dota/heroes-featured/death_prophet.webm	https://prereborn.ru/media/dota/heroes-featured/death_prophet.webm	904386	06c5fbe0d2a48446a14f0984e5bb9f12bbcce141c02ea69f863ab39539b0f8b7
apps/web/public/vendor/valve/video/heroes-featured/disruptor.webm	dota/heroes-featured/disruptor.webm	https://prereborn.ru/media/dota/heroes-featured/disruptor.webm	960725	5550439619dee0c3b05af1cb8d025ae28d836f2843b7fe658a3c42a7b6ed4c2d
apps/web/public/vendor/valve/video/heroes-featured/doom_bringer.webm	dota/heroes-featured/doom_bringer.webm	https://prereborn.ru/media/dota/heroes-featured/doom_bringer.webm	856252	35f69edf0c4540399ae740da2543b5e5e156ae41f3ef584c8c7d5a198093118c
apps/web/public/vendor/valve/video/heroes-featured/dragon_knight.webm	dota/heroes-featured/dragon_knight.webm	https://prereborn.ru/media/dota/heroes-featured/dragon_knight.webm	180318	63a74ac40457aa9dacc075599018a93a973665d16dce0f26043e2ea4b3624ab5
apps/web/public/vendor/valve/video/heroes-featured/drow_ranger.webm	dota/heroes-featured/drow_ranger.webm	https://prereborn.ru/media/dota/heroes-featured/drow_ranger.webm	503690	17a741003e40d252aafe501692948df01a848d58588c568b75848f31859151a4
apps/web/public/vendor/valve/video/heroes-featured/earth_spirit.webm	dota/heroes-featured/earth_spirit.webm	https://prereborn.ru/media/dota/heroes-featured/earth_spirit.webm	1865262	71195f5fec511a1fea966f0e4f5dbb5945e47ac46520f3f5d2abaa74b4be5f25
apps/web/public/vendor/valve/video/heroes-featured/earthshaker.webm	dota/heroes-featured/earthshaker.webm	https://prereborn.ru/media/dota/heroes-featured/earthshaker.webm	486985	77f8683c10d92ac189193f17ddce349fe1c8590af4f7a6d1e8f9fd69fd79a287
apps/web/public/vendor/valve/video/heroes-featured/elder_titan.webm	dota/heroes-featured/elder_titan.webm	https://prereborn.ru/media/dota/heroes-featured/elder_titan.webm	558069	932ed495d7729dea507bf69d195658d15609f7cf9bedc5cb9eb50940581e3944
apps/web/public/vendor/valve/video/heroes-featured/ember_spirit.webm	dota/heroes-featured/ember_spirit.webm	https://prereborn.ru/media/dota/heroes-featured/ember_spirit.webm	1617736	fe4b90ec367ce3afd6bf675db1c0e281df33b4af0887e1647f6f5e4794b663ea
apps/web/public/vendor/valve/video/heroes-featured/enchantress.webm	dota/heroes-featured/enchantress.webm	https://prereborn.ru/media/dota/heroes-featured/enchantress.webm	759196	53d31ac55019c29cdb1a7285482d7f99672dca4384ea4ac730b15252c6e2b65a
apps/web/public/vendor/valve/video/heroes-featured/enigma.webm	dota/heroes-featured/enigma.webm	https://prereborn.ru/media/dota/heroes-featured/enigma.webm	636071	f2b920fe6962122a4b8f683d4e656c752dae6a89963989f95cfdb07cedef88c0
apps/web/public/vendor/valve/video/heroes-featured/faceless_void.webm	dota/heroes-featured/faceless_void.webm	https://prereborn.ru/media/dota/heroes-featured/faceless_void.webm	557413	d8bf53f222d888ec0406a30b7081e246fcad938bde70096f33f619d621ad3d74
apps/web/public/vendor/valve/video/heroes-featured/furion.webm	dota/heroes-featured/furion.webm	https://prereborn.ru/media/dota/heroes-featured/furion.webm	454621	313bf002d1bde62aa93b622a91f84b55c08abe6b405a8440ac6231291da09e6d
apps/web/public/vendor/valve/video/heroes-featured/grimstroke.webm	dota/heroes-featured/grimstroke.webm	https://prereborn.ru/media/dota/heroes-featured/grimstroke.webm	1435654	53bf553a17794ceda5ece7e2d13d85f4083c8ca8d66aa0e459167b9a1707a280
apps/web/public/vendor/valve/video/heroes-featured/gyrocopter.webm	dota/heroes-featured/gyrocopter.webm	https://prereborn.ru/media/dota/heroes-featured/gyrocopter.webm	2572274	56f0adb1024e283f1260ce882a1b23412af174cc7331866ac72b7449061752bf
apps/web/public/vendor/valve/video/heroes-featured/hoodwink.webm	dota/heroes-featured/hoodwink.webm	https://prereborn.ru/media/dota/heroes-featured/hoodwink.webm	1536468	5399c7abef99913c30407b33774f96324ec3dd30d07434e9ec509386c5e17aff
apps/web/public/vendor/valve/video/heroes-featured/huskar.webm	dota/heroes-featured/huskar.webm	https://prereborn.ru/media/dota/heroes-featured/huskar.webm	667889	05aef0613c83934ff2839e53c46b95014d22afe4f492e90a14a445a8fd713e95
apps/web/public/vendor/valve/video/heroes-featured/invoker.webm	dota/heroes-featured/invoker.webm	https://prereborn.ru/media/dota/heroes-featured/invoker.webm	889640	2d4771ccd27b0f6483a5ddb40afdfeaa116e5163a30bc56a5d15fa977ccbe96d
apps/web/public/vendor/valve/video/heroes-featured/jakiro.webm	dota/heroes-featured/jakiro.webm	https://prereborn.ru/media/dota/heroes-featured/jakiro.webm	1335992	d7ae4d602065327bc4ba86f9fca5b432b605591d433e8c5f18aa7706063a1e50
apps/web/public/vendor/valve/video/heroes-featured/juggernaut.webm	dota/heroes-featured/juggernaut.webm	https://prereborn.ru/media/dota/heroes-featured/juggernaut.webm	1217158	32a0f7311bbebeaf2440ce4b8ac2ea8c96b2d68ab79495ed658acf880bb0c17e
apps/web/public/vendor/valve/video/heroes-featured/keeper_of_the_light.webm	dota/heroes-featured/keeper_of_the_light.webm	https://prereborn.ru/media/dota/heroes-featured/keeper_of_the_light.webm	753752	c18a0f3632459ce5d57b56a6f7e896a61a2c651b3e94d195c964d73f39ced1a6
apps/web/public/vendor/valve/video/heroes-featured/kez.webm	dota/heroes-featured/kez.webm	https://prereborn.ru/media/dota/heroes-featured/kez.webm	1377771	7c58ec7fd2cae1b7d1df0a6822289bbee51c58bb52e4f4f52dd06664a3e4b416
apps/web/public/vendor/valve/video/heroes-featured/kunkka.webm	dota/heroes-featured/kunkka.webm	https://prereborn.ru/media/dota/heroes-featured/kunkka.webm	326947	c5acb63f472dbd9807037bc0de396f80261aefc685039d6b9a24188fc3e47f77
apps/web/public/vendor/valve/video/heroes-featured/largo.webm	dota/heroes-featured/largo.webm	https://prereborn.ru/media/dota/heroes-featured/largo.webm	366797	66f27acd6710fae96334871cbbe14870b5ea8331fd1413acbf0bbaea005fb950
apps/web/public/vendor/valve/video/heroes-featured/legion_commander.webm	dota/heroes-featured/legion_commander.webm	https://prereborn.ru/media/dota/heroes-featured/legion_commander.webm	417446	3723ed790bd3e988a47601c1be3e78ea6e7748541abf15fc33e99b12c025646f
apps/web/public/vendor/valve/video/heroes-featured/leshrac.webm	dota/heroes-featured/leshrac.webm	https://prereborn.ru/media/dota/heroes-featured/leshrac.webm	611627	ed410a46d70e19318f7ab0b78c1b04940361441f9149b7c226df47879c8a97f3
apps/web/public/vendor/valve/video/heroes-featured/lich.webm	dota/heroes-featured/lich.webm	https://prereborn.ru/media/dota/heroes-featured/lich.webm	943732	f52ffbb87eefb4b964cf7cc80abf116967a99fd95cd1dfe7d5e9d728ba971029
apps/web/public/vendor/valve/video/heroes-featured/life_stealer.webm	dota/heroes-featured/life_stealer.webm	https://prereborn.ru/media/dota/heroes-featured/life_stealer.webm	1431393	7d7af96f1938ae4f73f4003415105fea5026c9f540fb4f0f01d43977e6e8e76c
apps/web/public/vendor/valve/video/heroes-featured/lina.webm	dota/heroes-featured/lina.webm	https://prereborn.ru/media/dota/heroes-featured/lina.webm	1540528	3d7997c6a40a2fbea44eb7bb00fc3e72db6636ef8b0d9894571b90c45007dca8
apps/web/public/vendor/valve/video/heroes-featured/lion.webm	dota/heroes-featured/lion.webm	https://prereborn.ru/media/dota/heroes-featured/lion.webm	674134	01b706255ee5146d4d9877d8a79be15d8cf7da257ee275c4e2d014c9a236215e
apps/web/public/vendor/valve/video/heroes-featured/lone_druid.webm	dota/heroes-featured/lone_druid.webm	https://prereborn.ru/media/dota/heroes-featured/lone_druid.webm	710671	027d5fa9ca46de3a46a9fb59f5e3d91c5f709837c203cf0dd9080ee3fbe57539
apps/web/public/vendor/valve/video/heroes-featured/luna.webm	dota/heroes-featured/luna.webm	https://prereborn.ru/media/dota/heroes-featured/luna.webm	1434381	cca44bc0f08ff3371cdbbcdb9fe4dce1e02821cb5868d09b5a0497fa659fc4c6
apps/web/public/vendor/valve/video/heroes-featured/lycan.webm	dota/heroes-featured/lycan.webm	https://prereborn.ru/media/dota/heroes-featured/lycan.webm	465192	f86d47d6336c19dbf87afa2d1bf205d663fa63087ed659f21bbb5febb6ae2a0e
apps/web/public/vendor/valve/video/heroes-featured/magnataur.webm	dota/heroes-featured/magnataur.webm	https://prereborn.ru/media/dota/heroes-featured/magnataur.webm	705017	ec04f13f02d99572fa6c73f115ae576b337d55a532bb92c6fd07b85ea088fa11
apps/web/public/vendor/valve/video/heroes-featured/marci.webm	dota/heroes-featured/marci.webm	https://prereborn.ru/media/dota/heroes-featured/marci.webm	335827	e5c938f6f1de497bf3141c19c797415040bd09e40361879e876d01c2bc027498
apps/web/public/vendor/valve/video/heroes-featured/mars.webm	dota/heroes-featured/mars.webm	https://prereborn.ru/media/dota/heroes-featured/mars.webm	779615	f574978243b8cd0e3f7d3b70b8122f4eff04fc02a179201df9c67d8b4e6cc956
apps/web/public/vendor/valve/video/heroes-featured/medusa.webm	dota/heroes-featured/medusa.webm	https://prereborn.ru/media/dota/heroes-featured/medusa.webm	1137742	20dde1d0d32bc8912b3a5cac7b7a33da3610fe66df3234e2a785ee554286220e
apps/web/public/vendor/valve/video/heroes-featured/meepo.webm	dota/heroes-featured/meepo.webm	https://prereborn.ru/media/dota/heroes-featured/meepo.webm	1299185	907814afe839737452eedd2270022efdfe76919f131ecca5b6304a6335599cc4
apps/web/public/vendor/valve/video/heroes-featured/mirana.webm	dota/heroes-featured/mirana.webm	https://prereborn.ru/media/dota/heroes-featured/mirana.webm	393283	18ffad8dc9ed7fe9993fbaadbb43cfa24b345f076efc14644635feb502a043f1
apps/web/public/vendor/valve/video/heroes-featured/monkey_king.webm	dota/heroes-featured/monkey_king.webm	https://prereborn.ru/media/dota/heroes-featured/monkey_king.webm	1344773	e1e55eb4e7a668508c804313930825c7828cc95c11f0cee5d96f176ed2bc302c
apps/web/public/vendor/valve/video/heroes-featured/morphling.webm	dota/heroes-featured/morphling.webm	https://prereborn.ru/media/dota/heroes-featured/morphling.webm	1780327	8ed3e54e68d1613cb1e015049bfa7c49df4404b9ca1a5a3f78475d4ff6b87c28
apps/web/public/vendor/valve/video/heroes-featured/muerta.webm	dota/heroes-featured/muerta.webm	https://prereborn.ru/media/dota/heroes-featured/muerta.webm	1955088	faf2d4d457a040de37d8d1cbb379c7c1d9affc3296581b719e156ef159fce699
apps/web/public/vendor/valve/video/heroes-featured/naga_siren.webm	dota/heroes-featured/naga_siren.webm	https://prereborn.ru/media/dota/heroes-featured/naga_siren.webm	616324	f3e8c871be86e2dadd7f3e920c5234633222608e59156cd22964e9f6f435371e
apps/web/public/vendor/valve/video/heroes-featured/necrolyte.webm	dota/heroes-featured/necrolyte.webm	https://prereborn.ru/media/dota/heroes-featured/necrolyte.webm	676291	7f949b3600f9fd7c624e7d0ca77c8317a9cca8d3fd58068f0ba075a8bc02d909
apps/web/public/vendor/valve/video/heroes-featured/nevermore.webm	dota/heroes-featured/nevermore.webm	https://prereborn.ru/media/dota/heroes-featured/nevermore.webm	1269918	f5d126e7141ae7d33462e55e843cf04eca8c9de6e9f81153741d729030ddce88
apps/web/public/vendor/valve/video/heroes-featured/night_stalker.webm	dota/heroes-featured/night_stalker.webm	https://prereborn.ru/media/dota/heroes-featured/night_stalker.webm	516012	94e6f9ea8cdaa7183cbef3676c8c19990381a4960dd31cd4cc30f91b7a1a398b
apps/web/public/vendor/valve/video/heroes-featured/nyx_assassin.webm	dota/heroes-featured/nyx_assassin.webm	https://prereborn.ru/media/dota/heroes-featured/nyx_assassin.webm	1282298	d58d9ffa0c8af2672c2468968a8ef24d735fc1337b0a12e3b069b069c76f0b77
apps/web/public/vendor/valve/video/heroes-featured/obsidian_destroyer.webm	dota/heroes-featured/obsidian_destroyer.webm	https://prereborn.ru/media/dota/heroes-featured/obsidian_destroyer.webm	1084395	00b5d147ca2c094247094dcf68f53c14933b015a25b6bc3d565c6b25ac8d8177
apps/web/public/vendor/valve/video/heroes-featured/ogre_magi.webm	dota/heroes-featured/ogre_magi.webm	https://prereborn.ru/media/dota/heroes-featured/ogre_magi.webm	1118779	1ff7606432809f36fe04a32a8049ebe6e49920928ddd68f2a5550cc584a421b2
apps/web/public/vendor/valve/video/heroes-featured/omniknight.webm	dota/heroes-featured/omniknight.webm	https://prereborn.ru/media/dota/heroes-featured/omniknight.webm	260154	9bf4fcc13aac877e31603b4f6c1da4a1967aff8c188022dd21276b126371fc35
apps/web/public/vendor/valve/video/heroes-featured/oracle.webm	dota/heroes-featured/oracle.webm	https://prereborn.ru/media/dota/heroes-featured/oracle.webm	788460	e2ad28a029556d9b1b3c60d89a122e78517b3abeb7a97b64f8dd5cbab05fe16d
apps/web/public/vendor/valve/video/heroes-featured/pangolier.webm	dota/heroes-featured/pangolier.webm	https://prereborn.ru/media/dota/heroes-featured/pangolier.webm	643893	0770aae6ed866b80271c27b1f98b503503e0a63a80becf25cc9878063b92d8cc
apps/web/public/vendor/valve/video/heroes-featured/phantom_assassin.webm	dota/heroes-featured/phantom_assassin.webm	https://prereborn.ru/media/dota/heroes-featured/phantom_assassin.webm	393331	7d927a33f143d3ede4e604cc3a3e3373f04f8449f099d313e45df58a6b7f0049
apps/web/public/vendor/valve/video/heroes-featured/phantom_lancer.webm	dota/heroes-featured/phantom_lancer.webm	https://prereborn.ru/media/dota/heroes-featured/phantom_lancer.webm	379580	1b97b2f4d9ff64df67a00bf646e393b3e60da153b7d6cd888a52508141035afc
apps/web/public/vendor/valve/video/heroes-featured/phoenix.webm	dota/heroes-featured/phoenix.webm	https://prereborn.ru/media/dota/heroes-featured/phoenix.webm	1752586	944cc48c855b91cf4ee2e57342f6b7e594d1c9170878242aaacf3fa1577349e0
apps/web/public/vendor/valve/video/heroes-featured/primal_beast.webm	dota/heroes-featured/primal_beast.webm	https://prereborn.ru/media/dota/heroes-featured/primal_beast.webm	3408335	2ae288444995b4d6d26e8333218a27883e8c2cd2cb95a2bcdf9d87fecf82e9b8
apps/web/public/vendor/valve/video/heroes-featured/puck.webm	dota/heroes-featured/puck.webm	https://prereborn.ru/media/dota/heroes-featured/puck.webm	3268188	666663fe76982a4505a93384e73134a1baf32fb27e8e2ea201d8acdd345126cf
apps/web/public/vendor/valve/video/heroes-featured/pudge.webm	dota/heroes-featured/pudge.webm	https://prereborn.ru/media/dota/heroes-featured/pudge.webm	415675	768a00205f0aa074abc21f828343a7ac3fd7caeb7af9a2db528e1c87160d075f
apps/web/public/vendor/valve/video/heroes-featured/pugna.webm	dota/heroes-featured/pugna.webm	https://prereborn.ru/media/dota/heroes-featured/pugna.webm	1052665	188326ae33b40013e65e401943a1cd75a095dd0ec4bd0c82ae80aff93e2ca189
apps/web/public/vendor/valve/video/heroes-featured/queenofpain.webm	dota/heroes-featured/queenofpain.webm	https://prereborn.ru/media/dota/heroes-featured/queenofpain.webm	484897	5cd28f99a806efabce3dc3f28818885db367e3289225937e15c56098302a13a9
apps/web/public/vendor/valve/video/heroes-featured/rattletrap.webm	dota/heroes-featured/rattletrap.webm	https://prereborn.ru/media/dota/heroes-featured/rattletrap.webm	545707	a5b23e2f1def15c77ff4db5fbe67d837bb5c1db8347dc471f7159af5dfffaeb0
apps/web/public/vendor/valve/video/heroes-featured/razor.webm	dota/heroes-featured/razor.webm	https://prereborn.ru/media/dota/heroes-featured/razor.webm	1456489	4eeffbd677b779853de23292cb5f2ab0a5bd459fed7caf6baf494bfe82363b8d
apps/web/public/vendor/valve/video/heroes-featured/riki.webm	dota/heroes-featured/riki.webm	https://prereborn.ru/media/dota/heroes-featured/riki.webm	770355	c038d0ab7d43c377aab0cf09e197951f76adde88aeeb27a4b56d1a1585dff935
apps/web/public/vendor/valve/video/heroes-featured/ringmaster.webm	dota/heroes-featured/ringmaster.webm	https://prereborn.ru/media/dota/heroes-featured/ringmaster.webm	3413555	fa8279c78664037ffba8177c1ad1ef37ceb91d20bbf3bda842093fa25ecaf119
apps/web/public/vendor/valve/video/heroes-featured/rubick.webm	dota/heroes-featured/rubick.webm	https://prereborn.ru/media/dota/heroes-featured/rubick.webm	858094	ad01d6460f3a6bd25f00b5b888e723b4806142e74996226c6286cff6a48449d6
apps/web/public/vendor/valve/video/heroes-featured/sand_king.webm	dota/heroes-featured/sand_king.webm	https://prereborn.ru/media/dota/heroes-featured/sand_king.webm	359248	c1fc4642c8a82f020fe5d115859bc7235d1d01e8b441d534bc00a92737a84766
